          Chi2  &     Mean &Sigma Mean&   Error  & Sigma Error  
 41.8116 &   0.0000 &   0.0040 &   0.0040 &   0.0000 \\ 
 41.8116 &   0.0003 &   0.0035 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    47 
 41.4910 &  -0.0003 &   0.0021 &   0.0020 &   0.0000 \\ 
 41.4910 &   0.0003 &   0.0019 &   0.0020 &   0.0000 \\ 
 41.4910 &  -0.0001 &   0.0021 &   0.0020 &   0.0000 \\ 
 41.4910 &   0.0001 &   0.0022 &   0.0020 &   0.0000 \\ 
 41.9064 &  -0.0004 &   0.0022 &   0.0022 &   0.0000 \\ 
 41.9064 &   0.0001 &   0.0019 &   0.0022 &   0.0000 \\ 
 41.9064 &   0.0003 &   0.0022 &   0.0022 &   0.0000 \\ 
 41.9064 &   0.0002 &   0.0023 &   0.0022 &   0.0000 \\ 
 43.0769 &   0.0008 &   0.0038 &   0.0040 &   0.0000 \\ 
 43.0769 &   0.0004 &   0.0042 &   0.0040 &   0.0000 \\ 
 43.0769 &  -0.0004 &   0.0034 &   0.0040 &   0.0000 \\ 
 43.0769 &  -0.0004 &   0.0039 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    48 
 42.3363 &   0.0000 &   0.0018 &   0.0020 &   0.0000 \\ 
 42.3363 &   0.0001 &   0.0021 &   0.0020 &   0.0000 \\ 
 42.3363 &   0.0000 &   0.0018 &   0.0020 &   0.0000 \\ 
 42.3363 &   0.0003 &   0.0019 &   0.0020 &   0.0000 \\ 
 43.8536 &   0.0005 &   0.0020 &   0.0022 &   0.0000 \\ 
 43.8536 &  -0.0003 &   0.0019 &   0.0022 &   0.0000 \\ 
 43.8536 &  -0.0000 &   0.0020 &   0.0022 &   0.0000 \\ 
 43.8536 &  -0.0000 &   0.0021 &   0.0022 &   0.0000 \\ 
 44.5599 &   0.0005 &   0.0040 &   0.0040 &   0.0000 \\ 
 44.5599 &  -0.0001 &   0.0044 &   0.0040 &   0.0000 \\ 
 44.5599 &  -0.0002 &   0.0040 &   0.0040 &   0.0000 \\ 
 44.5599 &  -0.0001 &   0.0042 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    49 
 43.3800 &   0.0001 &   0.0019 &   0.0020 &   0.0000 \\ 
 43.3800 &  -0.0000 &   0.0018 &   0.0020 &   0.0000 \\ 
 43.3800 &   0.0003 &   0.0020 &   0.0020 &   0.0000 \\ 
 43.3800 &   0.0000 &   0.0016 &   0.0020 &   0.0000 \\ 
 45.1123 &   0.0003 &   0.0021 &   0.0022 &   0.0000 \\ 
 45.1123 &   0.0003 &   0.0021 &   0.0022 &   0.0000 \\ 
 45.1123 &  -0.0001 &   0.0021 &   0.0022 &   0.0000 \\ 
 45.1123 &   0.0001 &   0.0022 &   0.0022 &   0.0000 \\ 
 44.6581 &   0.0010 &   0.0037 &   0.0040 &   0.0000 \\ 
 44.6581 &  -0.0002 &   0.0041 &   0.0040 &   0.0000 \\ 
 44.6581 &   0.0003 &   0.0042 &   0.0040 &   0.0000 \\ 
 44.6581 &   0.0008 &   0.0039 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    50 
 45.6923 &  -0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 45.6923 &   0.0003 &   0.0019 &   0.0020 &   0.0000 \\ 
 45.6923 &   0.0000 &   0.0020 &   0.0020 &   0.0000 \\ 
 45.6923 &  -0.0000 &   0.0017 &   0.0020 &   0.0000 \\ 
 45.2774 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 45.2774 &   0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 45.2774 &   0.0003 &   0.0019 &   0.0021 &   0.0000 \\ 
 45.2774 &   0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 45.4604 &   0.0001 &   0.0045 &   0.0040 &   0.0000 \\ 
 45.4604 &   0.0007 &   0.0037 &   0.0040 &   0.0000 \\ 
 45.4604 &  -0.0005 &   0.0039 &   0.0040 &   0.0000 \\ 
 45.4604 &  -0.0008 &   0.0041 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    51 
 45.8458 &   0.0005 &   0.0020 &   0.0020 &   0.0000 \\ 
 45.8458 &  -0.0000 &   0.0019 &   0.0020 &   0.0000 \\ 
 45.8458 &   0.0000 &   0.0021 &   0.0020 &   0.0000 \\ 
 45.8458 &   0.0004 &   0.0017 &   0.0020 &   0.0000 \\ 
 44.8641 &   0.0002 &   0.0024 &   0.0021 &   0.0000 \\ 
 44.8641 &  -0.0000 &   0.0023 &   0.0021 &   0.0000 \\ 
 44.8641 &   0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 44.8641 &  -0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 47.3234 &   0.0003 &   0.0043 &   0.0040 &   0.0000 \\ 
 47.3234 &   0.0005 &   0.0041 &   0.0040 &   0.0000 \\ 
 47.3234 &  -0.0004 &   0.0038 &   0.0040 &   0.0000 \\ 
 47.3234 &  -0.0003 &   0.0043 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    52 
 47.2220 &   0.0002 &   0.0019 &   0.0020 &   0.0000 \\ 
 47.2220 &  -0.0004 &   0.0019 &   0.0020 &   0.0000 \\ 
 47.2220 &  -0.0001 &   0.0021 &   0.0020 &   0.0000 \\ 
 47.2220 &   0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 48.2810 &  -0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 48.2810 &  -0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 48.2810 &   0.0005 &   0.0021 &   0.0021 &   0.0000 \\ 
 48.2810 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 46.2534 &  -0.0001 &   0.0040 &   0.0040 &   0.0000 \\ 
 46.2534 &   0.0010 &   0.0040 &   0.0040 &   0.0000 \\ 
 46.2534 &   0.0005 &   0.0037 &   0.0040 &   0.0000 \\ 
 46.2534 &  -0.0002 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    53 
 50.5290 &  -0.0000 &   0.0019 &   0.0020 &   0.0000 \\ 
 50.5290 &   0.0002 &   0.0019 &   0.0020 &   0.0000 \\ 
 50.5290 &  -0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.5290 &  -0.0000 &   0.0019 &   0.0020 &   0.0000 \\ 
 48.7431 &   0.0000 &   0.0021 &   0.0021 &   0.0000 \\ 
 48.7431 &   0.0000 &   0.0020 &   0.0021 &   0.0000 \\ 
 48.7431 &   0.0003 &   0.0021 &   0.0021 &   0.0000 \\ 
 48.7431 &  -0.0002 &   0.0023 &   0.0021 &   0.0000 \\ 
 48.4594 &   0.0003 &   0.0040 &   0.0040 &   0.0000 \\ 
 48.4594 &   0.0005 &   0.0038 &   0.0040 &   0.0000 \\ 
 48.4594 &   0.0004 &   0.0036 &   0.0040 &   0.0000 \\ 
 48.4594 &  -0.0001 &   0.0043 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    54 
 50.1556 &  -0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.1556 &  -0.0003 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.1556 &   0.0001 &   0.0021 &   0.0020 &   0.0000 \\ 
 50.1556 &  -0.0000 &   0.0020 &   0.0020 &   0.0000 \\ 
 47.6641 &   0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
 47.6641 &  -0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
 47.6641 &  -0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 47.6641 &  -0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
 48.4261 &   0.0006 &   0.0039 &   0.0040 &   0.0000 \\ 
 48.4261 &  -0.0007 &   0.0037 &   0.0040 &   0.0000 \\ 
 48.4261 &   0.0003 &   0.0041 &   0.0040 &   0.0000 \\ 
 48.4261 &  -0.0000 &   0.0043 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    55 
 50.7324 &   0.0002 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.7324 &   0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.7324 &  -0.0000 &   0.0018 &   0.0020 &   0.0000 \\ 
 50.7324 &  -0.0002 &   0.0019 &   0.0020 &   0.0000 \\ 
 50.6271 &   0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 50.6271 &   0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 50.6271 &   0.0003 &   0.0020 &   0.0021 &   0.0000 \\ 
 50.6271 &  -0.0002 &   0.0019 &   0.0021 &   0.0000 \\ 
 49.0925 &  -0.0001 &   0.0035 &   0.0040 &   0.0000 \\ 
 49.0925 &  -0.0001 &   0.0039 &   0.0040 &   0.0000 \\ 
 49.0925 &   0.0003 &   0.0042 &   0.0040 &   0.0000 \\ 
 49.0925 &  -0.0000 &   0.0041 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    56 
 50.2456 &   0.0003 &   0.0021 &   0.0020 &   0.0000 \\ 
 50.2456 &  -0.0003 &   0.0019 &   0.0020 &   0.0000 \\ 
 50.2456 &   0.0004 &   0.0021 &   0.0020 &   0.0000 \\ 
 50.2456 &   0.0001 &   0.0020 &   0.0020 &   0.0000 \\ 
 50.0560 &   0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 50.0560 &  -0.0001 &   0.0021 &   0.0021 &   0.0000 \\ 
 50.0560 &   0.0000 &   0.0017 &   0.0021 &   0.0000 \\ 
 50.0560 &   0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 52.3369 &   0.0001 &   0.0044 &   0.0040 &   0.0000 \\ 
 52.3369 &   0.0000 &   0.0039 &   0.0040 &   0.0000 \\ 
 52.3369 &  -0.0001 &   0.0046 &   0.0040 &   0.0000 \\ 
 52.3369 &  -0.0004 &   0.0039 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    57 
 49.6344 &   0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 49.6344 &  -0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 49.6344 &  -0.0000 &   0.0018 &   0.0020 &   0.0000 \\ 
 49.6344 &   0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 50.8390 &  -0.0000 &   0.0023 &   0.0021 &   0.0000 \\ 
 50.8390 &  -0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 50.8390 &  -0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 50.8390 &   0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 51.0346 &  -0.0001 &   0.0038 &   0.0040 &   0.0000 \\ 
 51.0346 &  -0.0002 &   0.0041 &   0.0040 &   0.0000 \\ 
 51.0346 &  -0.0001 &   0.0038 &   0.0040 &   0.0000 \\ 
 51.0346 &   0.0002 &   0.0042 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    58 
 53.5628 &   0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 53.5628 &   0.0002 &   0.0019 &   0.0019 &   0.0000 \\ 
 53.5628 &   0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 53.5628 &   0.0001 &   0.0021 &   0.0019 &   0.0000 \\ 
 52.2993 &  -0.0003 &   0.0020 &   0.0021 &   0.0000 \\ 
 52.2993 &   0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 52.2993 &  -0.0003 &   0.0022 &   0.0021 &   0.0000 \\ 
 52.2993 &   0.0001 &   0.0021 &   0.0021 &   0.0000 \\ 
 51.4893 &  -0.0000 &   0.0041 &   0.0040 &   0.0000 \\ 
 51.4893 &  -0.0003 &   0.0043 &   0.0040 &   0.0000 \\ 
 51.4893 &   0.0006 &   0.0039 &   0.0040 &   0.0000 \\ 
 51.4893 &   0.0003 &   0.0042 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    59 
 53.4260 &   0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 53.4260 &  -0.0001 &   0.0020 &   0.0019 &   0.0000 \\ 
 53.4260 &  -0.0002 &   0.0021 &   0.0019 &   0.0000 \\ 
 53.4260 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 54.6917 &  -0.0003 &   0.0020 &   0.0021 &   0.0000 \\ 
 54.6917 &  -0.0004 &   0.0024 &   0.0021 &   0.0000 \\ 
 54.6917 &  -0.0001 &   0.0018 &   0.0021 &   0.0000 \\ 
 54.6917 &   0.0004 &   0.0020 &   0.0021 &   0.0000 \\ 
 52.2252 &  -0.0004 &   0.0042 &   0.0040 &   0.0000 \\ 
 52.2252 &  -0.0008 &   0.0036 &   0.0040 &   0.0000 \\ 
 52.2252 &   0.0007 &   0.0033 &   0.0040 &   0.0000 \\ 
 52.2252 &  -0.0002 &   0.0042 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    60 
 53.1921 &  -0.0003 &   0.0020 &   0.0019 &   0.0000 \\ 
 53.1921 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 53.1921 &  -0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 53.1921 &  -0.0000 &   0.0020 &   0.0019 &   0.0000 \\ 
 54.8472 &   0.0004 &   0.0020 &   0.0021 &   0.0000 \\ 
 54.8472 &   0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 54.8472 &  -0.0000 &   0.0023 &   0.0021 &   0.0000 \\ 
 54.8472 &   0.0003 &   0.0019 &   0.0021 &   0.0000 \\ 
 55.1114 &   0.0001 &   0.0041 &   0.0040 &   0.0000 \\ 
 55.1114 &  -0.0001 &   0.0035 &   0.0040 &   0.0000 \\ 
 55.1114 &  -0.0000 &   0.0039 &   0.0040 &   0.0000 \\ 
 55.1114 &   0.0004 &   0.0041 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    61 
 56.5585 &   0.0001 &   0.0020 &   0.0019 &   0.0000 \\ 
 56.5585 &   0.0001 &   0.0018 &   0.0019 &   0.0000 \\ 
 56.5585 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 56.5585 &   0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 55.8772 &  -0.0000 &   0.0021 &   0.0021 &   0.0000 \\ 
 55.8772 &  -0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
 55.8772 &  -0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 55.8772 &  -0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 54.7132 &   0.0001 &   0.0035 &   0.0040 &   0.0000 \\ 
 54.7132 &   0.0001 &   0.0041 &   0.0040 &   0.0000 \\ 
 54.7132 &   0.0002 &   0.0038 &   0.0040 &   0.0000 \\ 
 54.7132 &  -0.0000 &   0.0036 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    62 
 56.3559 &  -0.0001 &   0.0018 &   0.0019 &   0.0000 \\ 
 56.3559 &   0.0004 &   0.0019 &   0.0019 &   0.0000 \\ 
 56.3559 &  -0.0001 &   0.0021 &   0.0019 &   0.0000 \\ 
 56.3559 &  -0.0003 &   0.0017 &   0.0019 &   0.0000 \\ 
 56.2517 &   0.0002 &   0.0024 &   0.0021 &   0.0000 \\ 
 56.2517 &   0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 56.2517 &  -0.0000 &   0.0021 &   0.0021 &   0.0000 \\ 
 56.2517 &  -0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 55.9108 &  -0.0003 &   0.0038 &   0.0040 &   0.0000 \\ 
 55.9108 &  -0.0002 &   0.0042 &   0.0040 &   0.0000 \\ 
 55.9108 &   0.0000 &   0.0034 &   0.0040 &   0.0000 \\ 
 55.9108 &  -0.0000 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    63 
 55.4608 &   0.0000 &   0.0020 &   0.0019 &   0.0000 \\ 
 55.4608 &  -0.0002 &   0.0019 &   0.0019 &   0.0000 \\ 
 55.4608 &  -0.0002 &   0.0020 &   0.0019 &   0.0000 \\ 
 55.4608 &  -0.0002 &   0.0022 &   0.0019 &   0.0000 \\ 
 55.7053 &  -0.0003 &   0.0022 &   0.0021 &   0.0000 \\ 
 55.7053 &  -0.0003 &   0.0021 &   0.0021 &   0.0000 \\ 
 55.7053 &   0.0002 &   0.0019 &   0.0021 &   0.0000 \\ 
 55.7053 &  -0.0000 &   0.0022 &   0.0021 &   0.0000 \\ 
 57.5446 &   0.0002 &   0.0038 &   0.0040 &   0.0000 \\ 
 57.5446 &  -0.0001 &   0.0038 &   0.0040 &   0.0000 \\ 
 57.5446 &   0.0007 &   0.0038 &   0.0040 &   0.0000 \\ 
 57.5446 &  -0.0004 &   0.0044 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    64 
 61.4144 &   0.0002 &   0.0017 &   0.0019 &   0.0000 \\ 
 61.4144 &   0.0001 &   0.0018 &   0.0019 &   0.0000 \\ 
 61.4144 &  -0.0002 &   0.0022 &   0.0019 &   0.0000 \\ 
 61.4144 &  -0.0005 &   0.0021 &   0.0019 &   0.0000 \\ 
 59.7038 &   0.0002 &   0.0023 &   0.0021 &   0.0000 \\ 
 59.7038 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 59.7038 &   0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 59.7038 &  -0.0000 &   0.0017 &   0.0021 &   0.0000 \\ 
 58.4296 &  -0.0000 &   0.0039 &   0.0040 &   0.0000 \\ 
 58.4296 &   0.0000 &   0.0041 &   0.0040 &   0.0000 \\ 
 58.4296 &  -0.0005 &   0.0036 &   0.0040 &   0.0000 \\ 
 58.4296 &   0.0000 &   0.0037 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    65 
 60.5901 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 60.5901 &   0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 60.5901 &   0.0002 &   0.0019 &   0.0019 &   0.0000 \\ 
 60.5901 &  -0.0002 &   0.0020 &   0.0019 &   0.0000 \\ 
 59.6940 &   0.0004 &   0.0018 &   0.0021 &   0.0000 \\ 
 59.6940 &   0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
 59.6940 &   0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 59.6940 &   0.0004 &   0.0020 &   0.0021 &   0.0000 \\ 
 59.3877 &   0.0004 &   0.0042 &   0.0040 &   0.0000 \\ 
 59.3877 &   0.0006 &   0.0041 &   0.0040 &   0.0000 \\ 
 59.3877 &  -0.0003 &   0.0043 &   0.0040 &   0.0000 \\ 
 59.3877 &   0.0002 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    66 
 59.7493 &   0.0003 &   0.0021 &   0.0019 &   0.0000 \\ 
 59.7493 &   0.0005 &   0.0018 &   0.0019 &   0.0000 \\ 
 59.7493 &  -0.0002 &   0.0019 &   0.0019 &   0.0000 \\ 
 59.7493 &   0.0003 &   0.0021 &   0.0019 &   0.0000 \\ 
 59.5572 &  -0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 59.5572 &  -0.0002 &   0.0019 &   0.0021 &   0.0000 \\ 
 59.5572 &  -0.0001 &   0.0024 &   0.0021 &   0.0000 \\ 
 59.5572 &   0.0000 &   0.0021 &   0.0021 &   0.0000 \\ 
 61.5525 &  -0.0005 &   0.0041 &   0.0040 &   0.0000 \\ 
 61.5525 &  -0.0006 &   0.0038 &   0.0040 &   0.0000 \\ 
 61.5525 &   0.0002 &   0.0041 &   0.0040 &   0.0000 \\ 
 61.5525 &  -0.0001 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    67 
 62.0836 &  -0.0003 &   0.0018 &   0.0019 &   0.0000 \\ 
 62.0836 &   0.0002 &   0.0020 &   0.0019 &   0.0000 \\ 
 62.0836 &   0.0003 &   0.0018 &   0.0019 &   0.0000 \\ 
 62.0836 &   0.0004 &   0.0019 &   0.0019 &   0.0000 \\ 
 61.6792 &  -0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 61.6792 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 61.6792 &   0.0003 &   0.0023 &   0.0021 &   0.0000 \\ 
 61.6792 &   0.0000 &   0.0019 &   0.0021 &   0.0000 \\ 
 62.6004 &  -0.0001 &   0.0043 &   0.0040 &   0.0000 \\ 
 62.6004 &  -0.0006 &   0.0038 &   0.0040 &   0.0000 \\ 
 62.6004 &  -0.0007 &   0.0047 &   0.0040 &   0.0000 \\ 
 62.6004 &  -0.0002 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    68 
 61.9314 &   0.0003 &   0.0018 &   0.0019 &   0.0000 \\ 
 61.9314 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 61.9314 &   0.0001 &   0.0018 &   0.0019 &   0.0000 \\ 
 61.9314 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 63.3251 &  -0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 63.3251 &   0.0003 &   0.0020 &   0.0021 &   0.0000 \\ 
 63.3251 &  -0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 63.3251 &  -0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 61.5159 &  -0.0002 &   0.0042 &   0.0040 &   0.0000 \\ 
 61.5159 &  -0.0002 &   0.0043 &   0.0040 &   0.0000 \\ 
 61.5159 &  -0.0001 &   0.0046 &   0.0040 &   0.0000 \\ 
 61.5159 &  -0.0007 &   0.0039 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    69 
 64.7051 &   0.0002 &   0.0021 &   0.0019 &   0.0000 \\ 
 64.7051 &   0.0002 &   0.0018 &   0.0019 &   0.0000 \\ 
 64.7051 &  -0.0002 &   0.0020 &   0.0019 &   0.0000 \\ 
 64.7051 &   0.0000 &   0.0018 &   0.0019 &   0.0000 \\ 
 63.4710 &   0.0001 &   0.0022 &   0.0021 &   0.0000 \\ 
 63.4710 &   0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 63.4710 &   0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 63.4710 &   0.0003 &   0.0019 &   0.0021 &   0.0000 \\ 
 64.6146 &   0.0003 &   0.0042 &   0.0040 &   0.0000 \\ 
 64.6146 &   0.0001 &   0.0044 &   0.0040 &   0.0000 \\ 
 64.6146 &  -0.0009 &   0.0042 &   0.0040 &   0.0000 \\ 
 64.6146 &   0.0005 &   0.0036 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    70 
 64.5431 &   0.0002 &   0.0020 &   0.0019 &   0.0000 \\ 
 64.5431 &   0.0003 &   0.0019 &   0.0019 &   0.0000 \\ 
 64.5431 &  -0.0003 &   0.0020 &   0.0019 &   0.0000 \\ 
 64.5431 &   0.0004 &   0.0019 &   0.0019 &   0.0000 \\ 
 62.5837 &   0.0002 &   0.0022 &   0.0021 &   0.0000 \\ 
 62.5837 &   0.0002 &   0.0018 &   0.0021 &   0.0000 \\ 
 62.5837 &  -0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 62.5837 &  -0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 65.3503 &  -0.0006 &   0.0039 &   0.0040 &   0.0000 \\ 
 65.3503 &   0.0002 &   0.0040 &   0.0040 &   0.0000 \\ 
 65.3503 &   0.0003 &   0.0042 &   0.0040 &   0.0000 \\ 
 65.3503 &   0.0001 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    71 
 64.9105 &   0.0000 &   0.0021 &   0.0019 &   0.0000 \\ 
 64.9105 &  -0.0001 &   0.0017 &   0.0019 &   0.0000 \\ 
 64.9105 &   0.0003 &   0.0018 &   0.0019 &   0.0000 \\ 
 64.9105 &   0.0002 &   0.0017 &   0.0019 &   0.0000 \\ 
 68.0878 &  -0.0001 &   0.0021 &   0.0021 &   0.0000 \\ 
 68.0878 &   0.0004 &   0.0019 &   0.0021 &   0.0000 \\ 
 68.0878 &   0.0003 &   0.0020 &   0.0021 &   0.0000 \\ 
 68.0878 &   0.0000 &   0.0019 &   0.0021 &   0.0000 \\ 
 66.0786 &  -0.0001 &   0.0037 &   0.0040 &   0.0000 \\ 
 66.0786 &   0.0001 &   0.0042 &   0.0040 &   0.0000 \\ 
 66.0786 &  -0.0006 &   0.0040 &   0.0040 &   0.0000 \\ 
 66.0786 &   0.0005 &   0.0038 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    72 
 64.5828 &  -0.0001 &   0.0020 &   0.0019 &   0.0000 \\ 
 64.5828 &   0.0000 &   0.0018 &   0.0019 &   0.0000 \\ 
 64.5828 &   0.0003 &   0.0018 &   0.0019 &   0.0000 \\ 
 64.5828 &  -0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 65.6550 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 65.6550 &  -0.0007 &   0.0020 &   0.0021 &   0.0000 \\ 
 65.6550 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 65.6550 &   0.0003 &   0.0023 &   0.0021 &   0.0000 \\ 
 65.6073 &  -0.0005 &   0.0035 &   0.0040 &   0.0000 \\ 
 65.6073 &   0.0001 &   0.0037 &   0.0040 &   0.0000 \\ 
 65.6073 &  -0.0007 &   0.0043 &   0.0040 &   0.0000 \\ 
 65.6073 &  -0.0000 &   0.0043 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    73 
 68.5831 &   0.0002 &   0.0018 &   0.0019 &   0.0000 \\ 
 68.5831 &  -0.0002 &   0.0022 &   0.0019 &   0.0000 \\ 
 68.5831 &  -0.0000 &   0.0019 &   0.0019 &   0.0000 \\ 
 68.5831 &   0.0003 &   0.0019 &   0.0019 &   0.0000 \\ 
 65.5643 &   0.0000 &   0.0021 &   0.0021 &   0.0000 \\ 
 65.5643 &  -0.0000 &   0.0023 &   0.0021 &   0.0000 \\ 
 65.5643 &  -0.0001 &   0.0020 &   0.0021 &   0.0000 \\ 
 65.5643 &   0.0000 &   0.0020 &   0.0021 &   0.0000 \\ 
 68.0295 &  -0.0003 &   0.0040 &   0.0040 &   0.0000 \\ 
 68.0295 &   0.0005 &   0.0039 &   0.0040 &   0.0000 \\ 
 68.0295 &   0.0001 &   0.0047 &   0.0040 &   0.0000 \\ 
 68.0295 &   0.0001 &   0.0040 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    74 
 68.7000 &  -0.0005 &   0.0021 &   0.0019 &   0.0000 \\ 
 68.7000 &   0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 68.7000 &   0.0002 &   0.0021 &   0.0019 &   0.0000 \\ 
 68.7000 &  -0.0001 &   0.0019 &   0.0019 &   0.0000 \\ 
 68.7195 &  -0.0002 &   0.0019 &   0.0021 &   0.0000 \\ 
 68.7195 &   0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 68.7195 &  -0.0002 &   0.0021 &   0.0021 &   0.0000 \\ 
 68.7195 &  -0.0003 &   0.0024 &   0.0021 &   0.0000 \\ 
 73.2178 &  -0.0006 &   0.0033 &   0.0040 &   0.0000 \\ 
 73.2178 &   0.0002 &   0.0042 &   0.0040 &   0.0000 \\ 
 73.2178 &   0.0001 &   0.0031 &   0.0040 &   0.0000 \\ 
 73.2178 &   0.0004 &   0.0038 &   0.0040 &   0.0000 \\ 
Bin Number:.............................    75 
 67.2830 &  -0.0001 &   0.0018 &   0.0019 &   0.0000 \\ 
 67.2830 &  -0.0002 &   0.0019 &   0.0019 &   0.0000 \\ 
 67.2830 &   0.0000 &   0.0021 &   0.0019 &   0.0000 \\ 
 67.2830 &   0.0003 &   0.0019 &   0.0019 &   0.0000 \\ 
 69.9302 &   0.0002 &   0.0020 &   0.0021 &   0.0000 \\ 
 69.9302 &  -0.0001 &   0.0023 &   0.0021 &   0.0000 \\ 
